bahis	ind.			231
mqwyu	m. sg. nom.			230
sahiwa	m. sg. nom.			230
mawi	f. sg. nom.			230
wIrWa	n. sg. loc.			230
gam	opt. [1] ac. sg. 3			228
kaWiwa	n. sg. nom.	kaW	pp.	227
wax	n. pl. acc.			227
pawi	m. sg. nom.			227
Suci	m. sg. nom.			226
loka	m. pl. nom.			226
rAma	m. sg. acc.			226
mahAwman	m. sg. i.			226
yax	n. sg. abl.			225
qwe	ind.			225
anya	n. sg. acc.			225
anu	ind.			225
loka	m. pl. loc.			225
suKa	n. sg. acc.			224
kaWaFcana	ind.			224
xAna	n. sg. nom.			224
xuHKa	n. sg. nom.			224
prokwa	n. sg. nom.	pravac	pp.	223
karwavya	n. sg. nom.	kq	pfp. [3]	223
Xanvanwari	m. sg. nom.			223
paraspara	m. sg. acc.			223
prApwa	m. sg. nom.	prAp	pp.	223
piwAmaha	m. sg. nom.			223
vix	imp. [2] ac. sg. 2			223
xqS	inf.			223
wri	m. pl. i.			222
Sabxa	m. sg. nom.			221
as	opt. [2] ac. pl. 3			220
loka	m. sg. nom.			220
loka	m. sg. acc.			219
xivya	n. sg. nom.			219
xeva	m. sg. g.			218
prANa	m. pl. acc.			218
nUnam	ind.			218
vAc	f. sg. i.			216
rAjan	m. sg. i.			216
upari	ind.			215
kim	f. sg. nom.			215
samAsax	ca. abs.			214
wax	m. du. acc.			214
yax	m. pl. g.			214
kim	m. sg. i.			214
kAla	m. sg. acc.			213
anaGa	m. sg. voc.			213
pANdava	m. sg. nom.			213
parama	n. sg. acc.			212
pA	opt. [1] ac. sg. 3			212
vIryavaw	m. sg. nom.			212
prawivac	pft. ac. sg. 3			212
muni	m. pl. nom.			211
karNa	m. sg. acc.			210
gam	imp. [1] ac. sg. 2			210
manas	n. sg. acc.			209
anyonya	m. sg. acc.			209
alam	ind.			208
rAma	m. sg. g.			207
vix	opt. [2] ac. sg. 3			206
eka	n. sg. nom.			206
vAsuxeva	m. sg. nom.			206
SaraNa	n. sg. acc.			206
safgrAma	m. sg. loc.			206
wax	n. pl. nom.			205
ruxra	m. sg. nom.			205
SreRTa	m. sg. nom.			204
jana	m. pl. nom.			204
apara	m. pl. nom.			204
sahasA	adv.			204
yaWAvaw	ind.			203
ixam	m. pl. nom.			203
iwas	ind.			203
muc	pr. ps. sg. 3			202
guNa	m. pl. nom.			201
puruRa	m. sg. acc.			201
brahman	n. sg. acc.			201
sarvaxA	ind.			200
rAwri	f. sg. loc.			200
ixam	f. sg. g.			200
wIrWa	n. sg. nom.			200
qRi	m. sg. nom.			200
Sru	inf.			199
pravac	fut. ac. sg. 1			199
vqwa	m. sg. nom.	vq	pp.	199
vipra	m. sg. nom.			199
vIra	m. sg. voc.			199
BU	imp. [1] ac. sg. 2			198
ewax	n. pl. nom.			198
mAwq	f. sg. nom.			198
yuRmax	* pl. acc.			198
vac	fut. ac. sg. 1			197
ewax	m. sg. acc.			197
yax	n. pl. nom.			196
suKa	n. sg. nom.			196
piwq	m. pl. acc.			196
Xanus	n. sg. acc.			196
xiS	f. pl. acc.			196
gawa	m. pl. nom.	gam	pp.	195
Siva	m. sg. nom.			195
prIwa	m. sg. nom.	prI	pp.	195
kaxAcana	ind.			194
prajA	f. pl. acc.			193
anna	n. sg. acc.			193
balavaw	m. sg. nom.			193
xivya	n. sg. acc.			193
puNya	n. sg. nom.			192
Awman	m. sg. i.			191
sixXi	f. sg. acc.			190
pqWivI	f. sg. loc.			190
manu	m. sg. nom.			189
piwq	m. sg. acc.			187
xvija	m. sg. nom.			186
wri	m. pl. loc.			185
rAjan	m. pl. nom.			185
parama	f. sg. acc.			185
rAvaNa	m. sg. nom.			184
pqWivI	f. sg. nom.			184
anwara	n. sg. loc.			183
prAp	pr. [5] ac. sg. 3			183
praviS	abs.			183
vixura	m. sg. nom.			183
grah	pft. ac. sg. 3			183
pANdava	m. pl. acc.			183
xawwa	n. sg. nom.	xA	pp.	182
ewax	m. pl. acc.			182
xvi	m. du. nom.			182
xeya	n. sg. nom.	xA	pfp. [1]	182
wejas	n. sg. nom.			181
arWa	m. sg. acc.			181
sAwyaki	m. sg. nom.			181
uwwama	m. sg. acc.			180
xroNa	m. sg. acc.			180
Bagavaw	m. sg. voc.			180
bahuXA	ind.			180
as	pr. [2] ac. pl. 3			179
sarva	f. pl. acc.			179
yayAwi	m. sg. nom.			178
rasa	m. sg. acc.			177
avAp	pr. [5] ac. sg. 3			177
sWAna	n. sg. acc.			177
Xana	n. sg. acc.			177
gawa	m. sg. loc.	gam	pp.	176
car	opt. [1] ac. sg. 3			176
kq	impft. [8] ac. sg. 3			176
ixam	m. sg. dat.			176
vasiRTa	m. sg. nom.			176
anna	n. sg. nom.			175
puMs	m. sg. nom.			175
BrAwq	m. pl. i.			175
prajA	f. pl. nom.			175
yuj	ca. opt. ac. sg. 3			174
arWa	m. sg. loc.			174
sahas	n. sg. i.			174
anya	m. pl. acc.			173
brahman	m. sg. voc.			173
xeva	m. pl. i.			173
xqRta	m. sg. nom.	xqS	pp.	173
yama	m. sg. nom.			172
ixam	n. sg. i.			171
maheSvara	m. sg. nom.			171
bANa	m. pl. i.			171
bahu	m. pl. i.			170
cawur	m. pl. nom.			170
pApa	n. sg. acc.			170
BrAwq	m. sg. nom.			170
rAGava	m. sg. nom.			170
safKya	n. sg. loc.			170
mUrXan	m. sg. loc.			169
buxXi	f. sg. i.			169
rAkRasa	m. sg. nom.			169
varuNa	m. sg. nom.			168
eka	m. sg. i.			168
BAR	impft. [1] md. sg. 3			168
wax	f. pl. g.			168
Baya	n. sg. abl.			168
Sawa	n. sg. acc.			168
SawaSas	ind.			168
Ahava	m. sg. loc.			168
janamejaya	m. sg. nom.			168
swrI	f. pl. nom.			167
smqwa	m. pl. nom.	smq	pp.	166
mAnava	m. sg. nom.			166
ixam	n. sg. loc.			166
kRip	opt. [6] ac. sg. 3			166
paS	impft. [4] ac. sg. 3			166
yax	f. sg. acc.			165
Baxra	n. sg. nom.			165
prawApavaw	m. sg. nom.			165
yuXiRTira	m. sg. acc.			165
pravqw	pr. [1] md. sg. 3			164
gqha	n. sg. acc.			164
kanyA	f. sg. nom.			164
Xarma	m. sg. i.			164
eka	n. sg. acc.			163
viXi	m. sg. nom.			163
amqwa	n. sg. nom.			163
piwq	m. pl. g.			163
brU	pr. [2] ac. sg. 1			162
han	pft. ac. sg. 3			162
xA	pr. [3] ac. sg. 3			162
mEwreya	m. sg. nom.			162
ixAnIm	ind.			161
samAcar	opt. [1] ac. sg. 3			161
kq	pft. ac. pl. 3			161
iwihAsa	m. sg. acc.			161
apara	m. sg. nom.			160
kq	pr. [8] ac. pl. 3			160
sWiwa	m. pl. nom.	sWA	pp.	160
XImaw	m. sg. nom.			160
kAma	m. sg. acc.			160
vega	m. sg. i.			159
Awman	m. sg. loc.			159
mawa	m. sg. nom.	man	pp.	159
guNa	m. pl. i.			159
xaNda	m. sg. nom.			159
praNam	abs.			159
rAkRasa	m. pl. nom.			159
pArWiva	m. sg. voc.			159
yaWAviXi	ind.			158
piwq	m. pl. nom.			158
puwra	m. pl. acc.			158
SUra	m. sg. nom.			158
sahiwa	m. pl. nom.			158
SUra	m. pl. nom.			158
paw	pft. ac. sg. 3			158
bahu	m. pl. acc.			157
sarva	m. pl. loc.			157
prAwar	ind.			157
iR	pr. [6] ac. sg. 2			157
pApa	n. sg. nom.			157
aho	ind.			157
sarvaWA	ind.			156
wax	f. pl. acc.			156
avAp	opt. [5] ac. sg. 3			155
Agam	abs.			155
anya	m. sg. acc.			155
sarva	m. sg. nom.			155
viXA	pr. ps. sg. 3			155
yax	m. sg. loc.			155
cakRus	n. sg. nom.			155
kAma	m. sg. nom.			155
rAma	m. sg. i.			155
sakqw	ind.			154
xqS	pr. ps. pl. 3			154
parama	m. sg. acc.			154
bqhaspawi	m. sg. nom.			154
xqRta	n. sg. nom.	xqS	pp.	154
pravac	pft. ac. sg. 3			154
xiRti	f. sg. i.			154
XImaw	m. sg. g.			154
vyaX	pft. ac. sg. 3			154
prAh	pft. ac. pl. 3			153
viRNu	m. sg. acc.			153
mahI	f. sg. acc.			153
SrI	f. sg. acc.			153
jIv	opt. [1] ac. sg. 3			152
loka	m. sg. g.			152
iR	pr. [6] ac. sg. 3			152
Siras	n. sg. i.			152
nAman	n. sg. i.			152
laB	abs.			152
kula	n. sg. loc.			152
purAwana	m. sg. acc.			152
jap	opt. [1] ac. sg. 3			151
praBqwi	ind.			151
Barawa	m. sg. nom.			151
yoga	m. sg. acc.			150
kq	opt. [8] md. sg. 3			150
Ayus	n. sg. acc.			150
gam	pft. ac. pl. 3			150
Bavaw	m. sg. i.			149
BAryA	f. sg. nom.			149
sanAwana	m. sg. nom.			149
Acar	opt. [1] ac. sg. 3			148
jIv	pr. [1] ac. sg. 3			147
xoRa	m. sg. nom.			147
miWyA	ind.			147
Safkara	m. sg. nom.			147
xina	n. sg. acc.			147
kqRNa	m. sg. voc.			147
sama	m. sg. nom.			146
prokwa	m. sg. nom.	pravac	pp.	146
sawwva	n. sg. nom.			146
agra	n. sg. loc.			146
