wriRu	2	162
xravya	1	161
vixyAw	2	161
muKa	1	161
jAH	2	161
kuRTa	1	161
kAsa	1	161
pUjayew	2	161
ekena	2	161
mAwA	2	161
kara	1	160
manye	2	160
anwa	1	160
Sakra	1	160
wAmra	1	160
karwA	2	160
vikramaH	2	160
sUryaH	2	159
puruRam	2	159
janAH	2	159
sarvaxA	2	159
vinA	1	159
vAcA	2	159
Axi	2	158
Awmakam	2	158
mEwreyaH	2	158
janamejayaH	2	158
XanaFjayaH	2	157
qwe	2	157
mawiH	2	157
yogaH	2	156
vaSam	2	156
karNam	2	156
SAnwa	1	156
mqwyuH	2	155
parvawa	1	155
gawe	2	155
xevawAH	2	155
ambu	1	155
janma	1	155
arhasi	2	155
kuru	2	155
svargam	2	155
pqWivIm	2	155
vixaH	2	154
xevAn	2	154
inxrasya	2	154
aXikam	2	153
SvAsa	1	153
bahuBiH	2	153
imAm	2	153
SaraNam	2	153
aswram	2	153
gqhIwvA	2	153
rakRasAm	2	153
vixXi	2	153
Ahave	2	153
jarA	1	152
BUmi	1	152
meGa	1	152
uwwama	1	152
apaham	2	152
xroNa	1	152
pANdavaH	2	152
praBo	2	151
balavAn	2	151
Gqwa	1	151
viRam	2	151
axBuwam	2	151
yayAwiH	2	151
vqwaH	2	150
xaNdaH	2	150
sixXim	2	149
hewuH	2	149
sneha	1	149
vrawa	1	149
rAmam	2	149
SanEH	2	148
xoRaH	2	148
uRNa	1	148
gqha	1	148
Awmani	2	148
lokAH	2	148
arhawi	2	147
SeRam	2	147
kRewra	1	147
upamam	2	147
vAyu	1	147
XanuH	1	147
ISaH	2	147
vegena	2	147
vixyA	2	147
icCAmi	2	146
ciwwa	1	146
afgam	2	146
anya	1	146
yaSaH	2	146
pqWivyAm	2	146
iwaH	2	146
maXuram	2	145
mucyawe	2	145
muhuH	2	145
kRaNAw	2	145
priye	2	145
safgrAme	2	145
vaXa	1	144
yasmin	2	144
niwya	1	144
ISvara	1	144
ciwwam	2	144
agra	1	143
manuH	2	143
aSanam	2	143
SakwiH	2	143
puwrasya	2	143
kulam	2	143
yakRa	1	142
wElam	2	142
vqkRa	1	142
sarvEH	2	142
pArWaH	2	142
haswa	1	142
sanAwanaH	2	142
sAwyakiH	2	142
jalam	2	141
viviXAni	2	141
anwam	2	141
inxriyaH	2	141
BUweRu	2	141
suvarNa	1	141
aparam	2	141
kRawra	1	141
snigXam	2	140
karwum	2	140
cakram	2	140
wulyam	2	140
vixuraH	2	140
