bIja	110
kAlam	110
gulma	110
vixAm	110
yaSAH	109
RodaSa	108
snigXa	108
wEla	108
ukwa	108
xik	108
akRa	108
kRaram	108
newra	107
pawe	107
xuryoXana	107
pawra	106
lifga	106
wAra	106
mAwq	106
vaswra	105
aneka	105
Awreya	105
ISam	105
wikwa	104
kRaye	104
anwam	104
vaMSa	104
ugra	104
labXa	104
cArI	104
paxa	104
AwmakaH	103
jAwi	103
xyuwiH	103
aXipaH	103
Sruwi	103
vaSam	103
haMsa	102
Binna	102
praxaH	102
agninA	102
Xaram	102
kRawriya	102
pANdava	102
pala	101
parAkramaH	101
vqRNi	101
pAka	100
safkASam	100
afgaH	100
muKaH	100
sAgara	100
aMSena	100
saMsAra	100
Ananxa	99
ciw	99
vAri	99
afgam	99
kanaka	99
akRam	99
SIla	99
mAsa	99
narmaxA	99
BAve	98
Svewa	98
kRAra	98
samBavaH	98
sarpa	98
haya	98
ISa	97
mawsya	97
apahaH	97
haswi	97
nanxanaH	97
krama	97
vrawaH	97
kunwI	97
kaNTa	96
Srama	96
vacaH	96
snAna	96
karmaNA	95
sawwamaH	95
Bava	95
sUkRma	94
SreRTaH	94
haraH	94
harRa	94
kanyA	94
AKyam	94
puta	93
sWAH	93
SreRTam	93
varNam	92
smqwi	92
arWaH	92
wqNa	92
kAmaH	92
piNda	92
SUxra	92
loke	92
rAga	91
sAXu	91
amara	91
prajA	91
paraspara	91
yaWA	91
bIjam	91
anyonya	91
vAxinaH	91
Bqgu	91
inxrasya	91
mUlam	90
mArga	90
uxara	90
Cinna	90
xarSana	90
prAyaH	90
Amaya	89
xevasya	89
muKAH	89
jIva	88
kaRAya	88
AxIni	88
arjuna	88
lakRaNa	88
Sruwa	88
Asana	88
aMSam	88
jFAH	88
XarmeNa	88
arxanaH	88
prakqwi	87
nASanaH	87
woya	87
pAna	87
cAru	87
XyAna	87
vrawam	87
wapwa	87
uxaraH	87
qRaBaH	87
wejasA	87
AwmajaH	87
vAma	86
cira	86
AyuXa	86
varXanam	86
yUWa	86
aBra	85
uxaka	85
Arwi	85
prawi	85
saFjFA	85
Ka	85
pUjA	85
inxu	85
ananwa	85
jagaw	85
cewasaH	85
axBuwa	85
laGu	84
Sva	84
hIna	84
uwwamam	84
manuja	84
puram	84
wIrWam	84
maXura	83
AxiH	83
karmA	83
yoni	83
cinwA	83
sWAnam	83
xa	83
vacanam	83
cAriNaH	83
mAwra	83
vAsuxeva	83
pawim	83
iRvAsaH	83
AxIn	82
agniH	82
sAra	82
upamaH	82
sAma	82
BIRma	82
wamaH	81
mAruwa	81
AkASa	81
BAga	81
SoPa	81
vIryaH	81
ari	81
gafgA	81
vqxXa	81
pakRa	81
xyumnaH	81
Ama	80
BAk	80
Boga	80
rasam	80
Bakwi	80
XarAH	80
keSa	80
kusuma	80
kqmi	80
XAnya	80
gam	80
kamala	80
nija	80
ojasaH	80
ambara	79
mAnasaH	79
hewuH	79
wqRNA	79
svexa	79
vqxXi	79
bARpa	79
viRaya	79
vit	78
yukwam	78
ABam	78
hima	78
AhAra	78
baxXa	78
ja	78
naRta	78
SAla	78
jFa	78
viSeRa	78
pawi	78
BUweRu	78
xIna	78
qRaBAH	78
jayaw	78
maNdalam	77
agram	77
AwmanaH	77
lawA	77
Kara	77
pArSva	77
svAxu	77
wejasaH	77
Buja	77
kim	77
pArWiva	77
wala	77
karmasu	76
sWiwi	76
loma	76
xEva	76
wrElokya	76
Awmane	76
uraga	76
bAho	76
inxram	75
BAra	75
vega	75
lohiwa	75
yuwam	75
wAla	75
yava	75
carma	75
AcAra	75
arXam	75
rasena	75
viciwra	75
Baga	75
pawrANi	75
Xarmam	75
jam	74
qwu	74
anala	74
wvak	74
nAma	74
varaH	74
Gana	74
pANi	74
waWA	74
xawwa	74
viviXa	74
Bexa	74
cara	74
mAlA	74
xinam	74
manuRya	74
viRama	73
suhqw	73
uwwaram	73
viSAraxaH	73
nakRawra	73
hewu	73
locanaH	73
varmA	73
xAra	72
XUma	72
pASa	72
kqwaH	72
kRayam	72
ruXira	72
cala	72
parAyaNAH	72
SApa	72
loBa	72
BUwaH	72
vAsinaH	72
